PayerAccountName,ProductCode,UsageType,RateId,ItemDescription,UsageQuantity,BlendedRate,CostBeforeTax,TotalCost,Tax,SrNo,Tag
Alphasense Inc,AmazonCloudWatch,APS1-CW:Requests,1682787756,"$0.00 per request - first 1,000,000 requests",413,,0.00E+00,0.00E+00,0.00E+00,2928,Cloud Monitoring
Alphasense Inc,AmazonCloudFront,US-Requests-HTTP-Proxy,1109507382,"$0.0075 per 10,000 Proxy HTTP Requests (US)",4,,0.000003,0.000003,0,2929,Cloud CDN
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-In-Bytes,1698932239,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Germany),0.0102046,,0.00E+00,0.00E+00,0.00E+00,2930,VM to VM Ingress
Alphasense Inc,AmazonCloudWatch,SAE1-CW:Requests,1682787767,"$0.00 per request - first 1,000,000 requests",413,,0.00E+00,0.00E+00,0.00E+00,2931,Cloud Monitoring
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-In-Bytes,1698932219,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),0.00000206,,0.00E+00,0.00E+00,0.00E+00,2932,VM to VM Ingress
Alphasense Inc,AmazonSES,Recipients-EC2,1667663063,Cost per recipient of SendEmail or SendRawEmail invoked from EC2,932262,,93.2262,93.2262,0,2933,Cloud Pub/Sub
Alphasense Inc,AmazonSNS,Requests-Tier1,1697106141,"$0.50 per 1,000,000 Amazon SNS API Requests per month thereafter",367645,,0.183823,0.183823,0,2934,Cloud Pub/Sub
Alphasense Inc,AmazonSNS,Requests-Tier1,1697106140,"First 1,000,000 Amazon SNS API Requests per month are free",15059,,0.00E+00,0.00E+00,0.00E+00,2935,Cloud Pub/Sub
Alphasense Inc,AWSDataTransfer,DataTransfer-Out-Bytes,1698932166,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,57.9205089,,5.212846,5.212846,0,2936,Internet Egress
Alphasense Inc,AmazonElastiCache,NodeUsage:cache.t2.small,1697100973,$0.034 per T2 Small Cache node-hour (or partial hour) running Redis,2157,,73.338,73.338,0,2937,Cloud Memorystore
Alphasense Inc,AmazonSES,Recipients-EC2,1667662990,Cost per recipient of SendEmail or SendRawEmail EC2 USE1,26893,,0.00E+00,0.00E+00,0.00E+00,2938,Cloud Pub/Sub
Alphasense Inc,AmazonRDS,Aurora:BackupUsage,1730457453,USD 0.021 per GB-month of backup storage exceeding free allocation for Aurora MySQL,250.6967795,,5.264632,5.264632,0,2939,Cloud SQL
Alphasense Inc,AmazonEC2,BoxUsage:c4.4xlarge,213191138,"Linux/UNIX (Amazon VPC), c4.4xlarge reserved instance applied",384.6998942,,0.00E+00,0.00E+00,0.00E+00,2940,Compute - RI
Alphasense Inc,AWSDataTransfer,USE1-CloudFront-Out-Bytes,1698932298,$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront,0.00080697,,0.00E+00,0.00E+00,0.00E+00,2941,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-AFS1-AWS-In-Bytes,1698932283,USD 0.0 per GB for EUN1-AWS-In-Bytes in Africa (Cape Town),4.70E-07,,0.00E+00,0.00E+00,0.00E+00,2942,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-In-Bytes,1698932219,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),0.00000215,,0.00E+00,0.00E+00,0.00E+00,2943,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APN2-AWS-In-Bytes,1698932163,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Seoul),0.00000907,,0.00E+00,0.00E+00,0.00E+00,2944,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APN3-AWS-Out-Bytes,1698932202,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Osaka-Local),5.00E-07,,0.00E+00,0.00E+00,0.00E+00,2945,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS1-AWS-In-Bytes,1698932154,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore),0.00002755,,0.00E+00,0.00E+00,0.00E+00,2946,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,DataTransfer-Regional-Bytes,1698932231,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,0.00583044,,0.000058,0.000068,0.00001,2947,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-Out-Bytes,1698932120,$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central),0.00002493,,0.00E+00,0.00E+00,0.00E+00,2948,VM to VM Egress
Alphasense Inc,AmazonEC2,BoxUsage:g2.2xlarge,1720445743,$0.650 per On Demand Linux g2.2xlarge Instance Hour,1438,,934.7,1159.030103,224.330103,2949,Compute - BU
Alphasense Inc,AWSDataTransfer,USE1-USW1-AWS-In-Bytes,1698932295,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California),0.00003147,,0.00E+00,0.00E+00,0.00E+00,2950,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APN1-AWS-Out-Bytes,1698932158,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Tokyo),0.0011551,,0.000023,0.000027,0.000004,2951,VM to VM Egress
Alphasense Inc,AmazonEC2,EBS:VolumeUsage.gp2,1720445224,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US East (Northern Virginia),666.8166659,,66.681667,82.685335,16.003668,2952,PD Storage
Alphasense Inc,AWSDataTransfer,USE1-SAE1-AWS-In-Bytes,1698932198,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),0.00000826,,0.00E+00,0.00E+00,0.00E+00,2953,VM to VM Ingress
Alphasense Inc,AmazonS3,Requests-Tier2,1686267927,"$0.004 per 10,000 GET and all other requests",2,,0.000001,0.000001,0,2954,GC Storage
Alphasense Inc,AWSDataTransfer,USE1-EUW2-AWS-Out-Bytes,1698932282,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),0.00001649,,0.00E+00,0.00E+00,0.00E+00,2955,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-USW2-AWS-Out-Bytes,1698932293,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),0.00317044,,0.000063,0.000074,0.000011,2956,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-Out-Bytes,1698932115,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),0.01143302,,0.000229,0.00027,0.000041,2957,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EUW3-AWS-Out-Bytes,1698932159,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Paris),0.00000663,,0.00E+00,0.00E+00,0.00E+00,2958,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS1-AWS-Out-Bytes,1698932182,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),0.00009123,,0.000002,0.000002,0,2959,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EU-AWS-Out-Bytes,1698932222,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),0.00027379,,0.000005,0.000006,0.000001,2960,VM to VM Egress
Alphasense Inc,AmazonS3,TimedStorage-ByteHrs,1686267935,$0.021 per GB - storage used / month over 500 TB,394.208099,,8.27837,10.265976,1.987606,2961,GC Storage
Alphasense Inc,AmazonS3,TimedStorage-ByteHrs,1686267934,$0.022 per GB - next 450 TB / month of storage used,168.9463282,,3.716819,4.609213,0.892394,2962,GC Storage
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-In-Bytes,1698932239,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Germany),0.0017916,,0.00E+00,0.00E+00,0.00E+00,2963,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APS2-AWS-Out-Bytes,1698932208,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.00001793,,0.00E+00,0.00E+00,0.00E+00,2964,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-SAE1-AWS-Out-Bytes,1698932277,$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),0.00002277,,0.00E+00,0.00E+00,0.00E+00,2965,VM to VM Egress
Alphasense Inc,AWSDataTransfer,DataTransfer-Out-Bytes,1698932166,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,0.60979294,,0.054881,0.064811,0.00993,2966,Internet Egress
Alphasense Inc,AWSDataTransfer,USE1-APS3-AWS-Out-Bytes,1698932194,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),0.0000984,,0.000002,0.000002,0,2967,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-USW1-AWS-Out-Bytes,1698932134,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California),0.00008606,,0.000002,0.000002,0,2968,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-UGW1-AWS-In-Bytes,1698932237,$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US),3.10E-07,,0.00E+00,0.00E+00,0.00E+00,2969,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-In-Bytes,1698932135,$0.00 per GB - US East (Northern Virginia) data transfer from Canada (Central),0.00000736,,0.00E+00,0.00E+00,0.00E+00,2970,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EU-AWS-In-Bytes,1698932271,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),0.00005807,,0.00E+00,0.00E+00,0.00E+00,2971,VM to VM Ingress
Alphasense Inc,AmazonEC2,BoxUsage:c4.4xlarge,1720461017,$0.796 per On Demand Linux c4.4xlarge Instance Hour,334.3001058,,266.102884,329.968329,63.865445,2972,Compute - BU
Alphasense Inc,AWSDataTransfer,USE1-APS2-AWS-In-Bytes,1698932253,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),0.00000745,,0.00E+00,0.00E+00,0.00E+00,2973,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUW3-AWS-In-Bytes,1698932173,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Paris),0.00000308,,0.00E+00,0.00E+00,0.00E+00,2974,VM to VM Ingress
Alphasense Inc,AmazonEC2,EBSOptimized:c4.4xlarge,1720459683,$0.00 for 2000 Mbps per c4.4xlarge instance-hour (or partial hour),719,,0.00E+00,0.00E+00,0.00E+00,2975,Others
Alphasense Inc,AWSDataTransfer,USE1-MES1-AWS-In-Bytes,1698932121,USD0.0 per GB for  in Middle East (Bahrain),4.00E-08,,0.00E+00,0.00E+00,0.00E+00,2976,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-AFS1-AWS-Out-Bytes,1698932296,USD 0.02 per GB for EUN1-AWS-Out-Bytes in Africa (Cape Town),0.00000299,,0.00E+00,0.00E+00,0.00E+00,2977,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-UGW1-AWS-Out-Bytes,1698932268,$0.02 per GB - US East (Northern Virginia) data transfer to AWS GovCloud (US),0.00000199,,0.00E+00,0.00E+00,0.00E+00,2978,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-USE2-AWS-In-Bytes,1698932114,$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio),0.00006041,,0.00E+00,0.00E+00,0.00E+00,2979,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-UGE1-AWS-Out-Bytes,1698932137,$0.02 per GB - US East (Northern Virginia) data transfer to AWS GovCloud (US),0.00000522,,0.00E+00,0.00E+00,0.00E+00,2980,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-MES1-AWS-Out-Bytes,1698932204,USD0.02 per GB for  in Middle East (Bahrain),2.50E-07,,0.00E+00,0.00E+00,0.00E+00,2981,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APN3-AWS-In-Bytes,1698932207,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Osaka-Local),8.00E-08,,0.00E+00,0.00E+00,0.00E+00,2982,VM to VM Ingress
Alphasense Inc,AmazonEC2,EBS:SnapshotUsage,1720450029,$0.05 per GB-Month of snapshot data stored - US East (Northern Virginia),218.1592173,,10.907961,13.52601,2.618049,2983,PD Storage
Alphasense Inc,AWSDataTransfer,DataTransfer-In-Bytes,1698932124,$0.000 per GB - data transfer in per month,0.22890129,,0.00E+00,0.00E+00,0.00E+00,2984,Internet Ingress
Alphasense Inc,AWSDataTransfer,USE1-APE1-AWS-Out-Bytes,1698932197,USD0.02 per GB for  in Asia Pacific (Hong Kong),0.00000698,,0.00E+00,0.00E+00,0.00E+00,2985,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS3-AWS-In-Bytes,1698932249,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),0.00005022,,0.00E+00,0.00E+00,0.00E+00,2986,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-USW2-AWS-In-Bytes,1698932248,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),0.00163985,,0.00E+00,0.00E+00,0.00E+00,2987,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-USE2-AWS-Out-Bytes,1698932259,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),0.00014032,,0.000001,0.000001,0,2988,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APN1-AWS-In-Bytes,1698932155,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Tokyo),0.00021416,,0.00E+00,0.00E+00,0.00E+00,2989,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APE1-AWS-In-Bytes,1698932203,USD0.0 per GB for  in Asia Pacific (Hong Kong),0.00000121,,0.00E+00,0.00E+00,0.00E+00,2990,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-CloudFront-In-Bytes,1698932117,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,0.00218639,,0.00E+00,0.00E+00,0.00E+00,2991,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUS1-AWS-In-Bytes,1698932201,USD 0 per GB for USE1-EUS1-AWS-In-Bytes in EU (Milan),4.00E-08,,0.00E+00,0.00E+00,0.00E+00,2992,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUS1-AWS-Out-Bytes,1698932279,USD 0.02 per GB for USE1-EUS1-AWS-Out-Bytes in EU (Milan),2.50E-07,,0.00E+00,0.00E+00,0.00E+00,2993,VM to VM Egress
Alphasense Inc,AmazonEC2,ElasticIP:IdleAddress,1720458941,$0.005 per Elastic IP address not attached to a running instance per hour (prorated),719,,3.595,4.457735,0.862735,2994,Idle Address
Alphasense Inc,AmazonS3,Requests-Tier1,1686268017,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",1,,0.000005,0.000005,0,2995,GC Storage
Alphasense Inc,AWSDataTransfer,USE1-UGE1-AWS-In-Bytes,1698932210,$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US),8.60E-07,,0.00E+00,0.00E+00,0.00E+00,2996,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUW2-AWS-In-Bytes,1698932113,$0.00 per GB - US East (Northern Virginia) data transfer from EU (London),0.00000453,,0.00E+00,0.00E+00,0.00E+00,2997,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-Out-Bytes,1698932151,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.00000704,,0.00E+00,0.00E+00,0.00E+00,2998,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APN2-AWS-Out-Bytes,1698932127,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00002192,,0.00E+00,0.00E+00,0.00E+00,2999,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS1-AWS-In-Bytes,1698932154,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore),0.73887909,,0.00E+00,0.00E+00,0.00E+00,3000,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APN2-AWS-In-Bytes,1698932163,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Seoul),0.00155605,,0.00E+00,0.00E+00,0.00E+00,3001,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,DataTransfer-Regional-Bytes,1698932231,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,135.0886237,,1.350886,1.350886,0,3002,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-USE2-AWS-Out-Bytes,1698932259,$0.01 per GB - US East (Northern Virginia) data transfer to US East (Ohio),7.35340597,,0.073534,0.073534,0,3003,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-SAE1-AWS-Out-Bytes,1698932277,$0.02 per GB - US East (Northern Virginia) data transfer to South America (Sao Paulo),0.00001499,,0.00E+00,0.00E+00,0.00E+00,3004,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-Out-Bytes,1698932151,USD 0.02 per GB for EUN1-AWS-Out-Bytes in EU (Stockholm),0.0010676,,0.000021,0.000021,0,3005,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-CloudFront-Out-Bytes,1698932298,$0.00 per GB data transfer out of US East (Northern Virginia) to CloudFront,6.39663772,,0.00E+00,0.00E+00,0.00E+00,3006,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EUN1-AWS-In-Bytes,1698932219,USD 0.0 per GB for EUN1-AWS-In-Bytes in EU (Stockholm),0.00091365,,0.00E+00,0.00E+00,0.00E+00,3007,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EU-AWS-Out-Bytes,1698932222,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Ireland),0.32101756,,0.00642,0.00642,0,3008,VM to VM Egress
Alphasense Inc,AmazonEC2,BoxUsage:t2.large,1720460738,$0.0928 per On Demand Linux t2.large Instance Hour,585,,54.288,54.288,0,3009,Compute - BU
Alphasense Inc,AmazonVPC,USE1-TransitGateway-Hours,1658920430,$0.05 per Transit Gateway VPC Attachment Hour,718,,35.9,35.9,0,3010,Google VPC
Alphasense Inc,AWSDataTransfer,USE1-USW2-AWS-Out-Bytes,1698932293,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Oregon),3.02726293,,0.060545,0.060545,0,3011,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS2-AWS-Out-Bytes,1698932208,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Sydney),0.0005776,,0.000012,0.000012,0,3012,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-USW2-AWS-In-Bytes,1698932248,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Oregon),7.75933613,,0.00E+00,0.00E+00,0.00E+00,3013,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-SAE1-AWS-In-Bytes,1698932198,$0.00 per GB - US East (Northern Virginia) data transfer from South America (Sao Paulo),0.00005973,,0.00E+00,0.00E+00,0.00E+00,3014,VM to VM Ingress
Alphasense Inc,AmazonVPC,USE1-TransitGateway-Bytes,1658920441,$0.02 per GB Data Processed by Transit Gateway VPC Attachment,1.70166891,,0.034033,0.034033,0,3015,Google VPC
Alphasense Inc,AmazonEC2,NatGateway-Hours,1720452339,$0.045 per NAT Gateway Hour,2157,,97.065,97.065,0,3016,Cloud NAT
Alphasense Inc,AWSDataTransfer,USE1-APN1-AWS-In-Bytes,1698932155,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Tokyo),0.00456562,,0.00E+00,0.00E+00,0.00E+00,3017,VM to VM Ingress
Alphasense Inc,awskms,us-east-1-KMS-Requests,1698969162,$0.03 per 10000 KMS requests in US East (N. Virginia),54,,0.000162,0.000162,0,3018,Others
Alphasense Inc,AWSDataTransfer,USE1-EUW2-AWS-Out-Bytes,1698932282,$0.02 per GB - US East (Northern Virginia) data transfer to EU (London),0.35703393,,0.007141,0.007141,0,3019,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EU-AWS-In-Bytes,1698932271,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),0.48054108,,0.00E+00,0.00E+00,0.00E+00,3020,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-In-Bytes,1698932135,$0.00 per GB - US East (Northern Virginia) data transfer from Canada (Central),0.00239972,,0.00E+00,0.00E+00,0.00E+00,3021,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,DataTransfer-In-Bytes,1698932124,$0.000 per GB - data transfer in per month,461.7215112,,0.00E+00,0.00E+00,0.00E+00,3022,Internet Ingress
Alphasense Inc,AWSDataTransfer,USE1-APS1-AWS-Out-Bytes,1698932182,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Singapore),3.31599114,,0.06632,0.06632,0,3023,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS3-AWS-Out-Bytes,1698932194,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Mumbai),5.77159559,,0.115432,0.115432,0,3024,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APS2-AWS-In-Bytes,1698932253,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Sydney),0.00078422,,0.00E+00,0.00E+00,0.00E+00,3025,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-USE2-AWS-In-Bytes,1698932114,$0.00 per GB - US East (Northern Virginia) data transfer from US East (Ohio),15.51492349,,0.00E+00,0.00E+00,0.00E+00,3026,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUW3-AWS-In-Bytes,1698932173,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Paris),0.00185574,,0.00E+00,0.00E+00,0.00E+00,3027,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-EUW3-AWS-Out-Bytes,1698932159,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Paris),0.00273258,,0.000055,0.000055,0,3028,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EUW2-AWS-In-Bytes,1698932113,$0.00 per GB - US East (Northern Virginia) data transfer from EU (London),0.17794976,,0.00E+00,0.00E+00,0.00E+00,3029,VM to VM Ingress
Alphasense Inc,AmazonRoute53,USE1-DNS-Queries,1463265108,"$0.40 per 1,000,000 resolver queries for the first 1 Billion queries",1793,,0.000717,0.000717,0,3030,Cloud DNS
Alphasense Inc,awskms,us-east-1-KMS-Requests,1698969026,$0.00 per request - Monthly Global Free Tier for KMS requests,10,,0.00E+00,0.00E+00,0.00E+00,3031,Others
Alphasense Inc,AWSDataTransfer,DataTransfer-Out-Bytes,1698932166,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,637.7335901,,57.396023,57.396023,0,3032,Internet Egress
Alphasense Inc,AWSDataTransfer,USE1-APN2-AWS-Out-Bytes,1698932127,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Seoul),0.00078915,,0.000016,0.000016,0,3033,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-In-Bytes,1698932239,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Germany),2.27831109,,0.00E+00,0.00E+00,0.00E+00,3034,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-APS3-AWS-In-Bytes,1698932249,$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Mumbai),6.48504693,,0.00E+00,0.00E+00,0.00E+00,3035,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-USW1-AWS-Out-Bytes,1698932134,$0.02 per GB - US East (Northern Virginia) data transfer to US West (Northern California),1.88526881,,0.037705,0.037705,0,3036,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-UGW1-AWS-In-Bytes,1698932237,$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US),0.00085185,,0.00E+00,0.00E+00,0.00E+00,3037,VM to VM Ingress
Alphasense Inc,AmazonEC2,BoxUsage:t3.micro,1720456440,$0.0104 per On Demand Linux t3.micro Instance Hour,719,,7.4776,7.4776,0,3038,Compute - BU
Alphasense Inc,AWSDataTransfer,USE1-USW1-AWS-In-Bytes,1698932295,$0.00 per GB - US East (Northern Virginia) data transfer from US West (Northern California),5.20961892,,0.00E+00,0.00E+00,0.00E+00,3039,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-CloudFront-In-Bytes,1698932117,$0.00 per GB data transfer in to US East (Northern Virginia) from CloudFront,67.46563056,,0.00E+00,0.00E+00,0.00E+00,3040,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-UGW1-AWS-Out-Bytes,1698932268,$0.02 per GB - US East (Northern Virginia) data transfer to AWS GovCloud (US),0.00004236,,0.000001,0.000001,0,3041,VM to VM Egress
Alphasense Inc,AmazonRoute53,USE1-ResolverNetworkInterface,1463265107,$0.125 per hour per Resolver Network Interface,2156.951361,,269.61892,269.61892,0,3042,Cloud DNS
Alphasense Inc,AWSDataTransfer,USE1-EUC1-AWS-Out-Bytes,1698932115,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),1.59735535,,0.031947,0.031947,0,3043,VM to VM Egress
Alphasense Inc,AWSQueueService,Requests-RBP,1696977777,"$0.40 per 1,000,000 Amazon SQS Requests per month thereafter",754,,0.000302,0.000302,0,3044,Cloud Pub/Sub
Alphasense Inc,AWSQueueService,Requests-FIFO-RBP,1696977837,"First 1,000,000 Amazon SQS Requests per month are free",41899,,0.00E+00,0.00E+00,0.00E+00,3045,Cloud Pub/Sub
Alphasense Inc,AWSDataTransfer,USE1-APN1-AWS-Out-Bytes,1698932158,$0.02 per GB - US East (Northern Virginia) data transfer to Asia Pacific (Tokyo),0.00283137,,0.000057,0.000057,0,3046,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-MES1-AWS-Out-Bytes,1698932204,USD0.02 per GB for  in Middle East (Bahrain),1.20E-07,,0.00E+00,0.00E+00,0.00E+00,3047,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APE1-AWS-In-Bytes,1698932203,USD0.0 per GB for  in Asia Pacific (Hong Kong),6.40E-07,,0.00E+00,0.00E+00,0.00E+00,3048,VM to VM Ingress
Alphasense Inc,AWSQueueService,Requests-FIFO-RBP,1696977776,"$0.50 per 1,000,000 Amazon SQS FIFO Requests per month thereafter",1208426,,0.604213,0.604213,0,3049,Cloud Pub/Sub
Alphasense Inc,AWSDataTransfer,USE1-MES1-AWS-In-Bytes,1698932121,USD0.0 per GB for  in Middle East (Bahrain),1.20E-07,,0.00E+00,0.00E+00,0.00E+00,3050,VM to VM Ingress
Alphasense Inc,AWSDataTransfer,USE1-CAN1-AWS-Out-Bytes,1698932120,$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central),0.00028318,,0.000006,0.000006,0,3051,VM to VM Egress
Alphasense Inc,AWSDataTransfer,USE1-APE1-AWS-Out-Bytes,1698932197,USD0.02 per GB for  in Asia Pacific (Hong Kong),1.60E-07,,0.00E+00,0.00E+00,0.00E+00,3052,VM to VM Egress
Alphasense Inc,AmazonEC2,EBS:VolumeUsage.gp2,1720445224,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US East (Northern Virginia),96.09999906,,9.61,9.61,0,3053,PD Storage
Alphasense Inc,AmazonEC2,NatGateway-Bytes,1720450749,$0.045 per GB Data Processed by NAT Gateways,0.31310823,,0.01409,0.01409,0,3054,Cloud NAT
