"InvoiceID","PayerAccountId","LinkedAccountId","RecordType","RecordID","BillingPeriodStartDate","BillingPeriodEndDate","InvoiceDate","PayerAccountName","LinkedAccountName","TaxationAddress","PayerPONumber","ProductCode","ProductName","SellerOfRecord","UsageType","Operation","RateId","ItemDescription","UsageStartDate","UsageEndDate","UsageQuantity","BlendedRate","CurrencyCode","CostBeforeDiscounts","CostBeforeTax","Credits","TaxAmount","TaxType","TotalCost"
"547433769","725487706781","","PayerLineItem","6800000398659306688","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-SAE1-AWS-Out-Bytes","","2057319277","$0.098 per GB - Asia Pacific (Sydney) data transfer to South America (Sao Paulo)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00000254","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306689","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","SpotUsage:m3.2xlarge","RunInstances:SV007","2180424680","m3.2xlarge Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #7","2020/08/01 12:00:00","2020/08/31 20:00:00","724.886666","","USD","89.890000","81.80","0.0","0.000000","None","81.800000"
"547433769","725487706781","","PayerLineItem","6800000398659306690","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW2-APN1-AWS-Out-Bytes","","2057319243","$0.02 per GB - US West (Oregon) data transfer to Asia Pacific (Tokyo)","2020/08/01 00:00:00","2020/08/31 23:59:59","4E-8","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306691","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW2-USW2-AWS-Out-Bytes","","2057324781","$0.02 per GB - EU (London) data transfer to US West (Oregon)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.88461703","","USD","0.020000","0.02","0.0","0.000000","None","0.020000"
"547433769","725487706781","","PayerLineItem","6800000398659306692","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW1-EBS:VolumeUsage.piops","","2181560597","$0.138 per GB-month of Provisioned IOPS SSD (io1) provisioned storage - US West (Northern California)","2020/08/01 00:00:00","2020/08/31 23:59:59","962.40520431","","USD","132.810000","120.86","0.0","0.000000","None","120.860000"
"547433769","725487706781","","PayerLineItem","6800000398659306693","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW2-EUW3-AWS-Out-Bytes","","2057324859","$0.02 per GB - EU (London) data transfer to EU (Paris)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00000976","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306694","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-MES1-AWS-Out-Bytes","","2057326625","USD0.02 per GB for  in Middle East (Bahrain)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00000766","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306695","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","APN1-CW:GMD-Metrics","GetMetricData","2113928601","$0.01 per 1,000 metrics requested using GetMetricData API - Asia Pacific (Tokyo)","2020/08/01 00:00:00","2020/08/31 23:59:59","65919.00000000","","USD","0.660000","0.60","0.0","0.000000","None","0.600000"
"547433769","725487706781","","PayerLineItem","6800000398659306696","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","IN-DataTransfer-Out-OBytes","","2183134784","$0.16 per GB - All data transfer out to Origin (India)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00155011","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306697","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonSageMaker","Amazon SageMaker","Amazon Web Services, Inc.","USE2-Notebk:ml.t2.medium","RunInstance","2182436882","$0.0464 for Notebook Instance ml.t2.medium per hour","2020/08/01 00:00:00","2020/08/31 23:59:59","744.00000000","","USD","34.520000","31.41","0.0","0.000000","None","31.410000"
"547433769","725487706781","","PayerLineItem","6800000398659306698","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-APS1-AWS-In-Bytes","","2057326311","$0.00 per GB - US East (Northern Virginia) data transfer from Asia Pacific (Singapore)","2020/08/01 00:00:00","2020/08/31 23:59:59","9331.41916493","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306699","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonECR","Amazon EC2 Container Registry (ECR)","Amazon Web Services, Inc.","USE2-TimedStorage-ByteHrs","","1686680515","$0.10 per GB-month of data storage","2020/08/01 00:00:00","2020/08/31 23:59:59","2.76457008","","USD","0.280000","0.26","0.0","0.000000","None","0.260000"
"547433769","725487706781","","PayerLineItem","6800000398659306700","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APN1-EBS:SnapshotUsage","","2181463720","$0.05 per GB-Month of snapshot data stored - Asia Pacific (Tokyo)","2020/08/01 00:00:00","2020/08/31 23:59:59","12.10546869","","USD","0.610000","0.56","0.0","0.000000","None","0.560000"
"547433769","725487706781","","PayerLineItem","6800000398659306701","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW1-ElasticIP:IdleAddress","","2181560839","$0.005 per Elastic IP address not attached to a running instance per hour (prorated)","2020/08/01 00:00:00","2020/08/31 23:59:59","8183.00000000","","USD","40.920000","37.24","0.0","0.000000","None","37.240000"
"547433769","725487706781","","PayerLineItem","6800000398659306702","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","APS1-CW:Requests","","2113928656","$0.01 per 1,000 requests","2020/08/01 00:00:00","2020/08/31 23:59:59","702847.00000000","","USD","7.030000","6.40","0.0","0.000000","None","6.400000"
"547433769","725487706781","","PayerLineItem","6800000398659306703","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSELB","Elastic Load Balancing","Amazon Web Services, Inc.","APS1-LCUUsage","LoadBalancing:Application","1764004276","$0.008 per used Application load balancer capacity unit-hour (or partial hour)","2020/08/01 00:00:00","2020/08/31 23:59:59","1291.71522218","","USD","10.330000","9.40","0.0","0.000000","None","9.400000"
"547433769","725487706781","","PayerLineItem","6800000398659306704","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EU-DataTransfer-Out-Bytes","","2057325055","$0.000 per GB - first 1 GB of data transferred out per month","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00015745","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306705","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APN1-USE1-AWS-Out-Bytes","","2057318496","$0.09 per GB - Asia Pacific (Tokyo) data transfer to US East (Northern Virginia)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00132287","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306706","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EUC1-EBS:SnapshotUsage","","2181414509","$0.054 per GB-Month of snapshot data stored - EU (Frankfurt)","2020/08/01 00:00:00","2020/08/31 23:59:59","760.92751435","","USD","41.090000","37.39","0.0","0.000000","None","37.390000"
"547433769","725487706781","","PayerLineItem","6800000398659306707","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USE2-BoxUsage:c5.2xlarge","RunInstances","2181740832","$0.34 per On Demand Linux c5.2xlarge Instance Hour","2020/08/01 00:00:00","2020/08/31 23:59:59","744.00000000","","USD","252.960000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306708","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","SpotUsage:m4.large","RunInstances:SV007","2180419309","m4.large Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #7","2020/08/01 00:00:00","2020/08/31 23:59:59","2232.0","","USD","80.700000","73.44","0.0","0.000000","None","73.440000"
"547433769","725487706781","","PayerLineItem","6800000398659306709","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","CAN1-EBS:VolumeUsage.gp2","","2181559225","$0.11 per GB-month of General Purpose SSD (gp2) provisioned storage - Canada (Central)","2020/08/01 00:00:00","2020/08/31 23:59:59","240.00000321","","USD","26.400000","24.02","0.0","0.000000","None","24.020000"
"547433769","725487706781","","PayerLineItem","6800000398659306710","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-USW1-AWS-Out-Bytes","","2057326642","$0.02 per GB - US East (Ohio) data transfer to US West (Northern California)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.03344061","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306711","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","DataTransfer-Regional-Bytes","","2057326395","$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB","2020/08/01 00:00:00","2020/08/31 23:59:59","508570.88755836","","USD","5085.710000","4628.00","0.0","0.000000","None","4628.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306712","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW2-NatGateway-Bytes","NatGateway","2181583728","$0.045 per GB Data Processed by NAT Gateways","2020/08/01 00:00:00","2020/08/31 23:59:59","1537.71646297","","USD","69.200000","62.97","0.0","0.000000","None","62.970000"
"547433769","725487706781","","PayerLineItem","6800000398659306713","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USW1-APS1-AWS-In-Bytes","","2057318839","$0.00 per GB - US West (Northern California) data transfer from Asia Pacific (Singapore)","2020/08/01 00:00:00","2020/08/31 23:59:59","46.43367563","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306714","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EU-EBS:SnapshotUsage","","2181627091","$0.05 per GB-Month of snapshot data stored - EU (Ireland)","2020/08/01 00:00:00","2020/08/31 23:59:59","28.07260614","","USD","1.400000","1.27","0.0","0.000000","None","1.270000"
"547433769","725487706781","","PayerLineItem","6800000398659306715","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","APS2-NodeUsage:cache.r4.large","CreateCacheCluster:0002","1697100776","$0.273 per Enhanced High memory R4.large node hour running Redis","2020/08/01 00:00:00","2020/08/31 23:59:59","744.00000000","","USD","203.110000","184.83","0.0","0.000000","None","184.830000"
"547433769","725487706781","","PayerLineItem","6800000398659306716","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage:m5.2xlarge","RunInstances","2181731828","$0.384 per On Demand Linux m5.2xlarge Instance Hour","2020/08/01 00:00:00","2020/08/31 23:59:59","1238.20582750","","USD","475.470000","321.44","0.0","0.000000","None","321.440000"
"547433769","725487706781","","PayerLineItem","6800000398659306717","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonPersonalize","Amazon Personalize","Amazon Web Services, Inc.","USE1-DataIngestion","","1201912905","Data Ingested: Free Tier : 0 - 20 GB data ingested per month, 0 USD","2020/08/01 00:00:00","2020/08/31 23:59:59","7.66464601","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306718","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","CAN1-TimedStorage-ByteHrs","","2113928286","First 5GB-mo per month of logs storage is free.","2020/08/01 00:00:00","2020/08/31 23:59:59","0.85479090","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306719","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-APE1-AWS-Out-Bytes","","2057319627","$0.09 per GB - Asia Pacific (Singapore) data transfer to Asia Pacific (Hong Kong)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.01278154","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306720","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-USE1-AWS-Out-Bytes","","2057326572","$0.01 per GB - US East (Ohio) data transfer to US East (Northern Virginia)","2020/08/01 00:00:00","2020/08/31 23:59:59","2972.85232182","","USD","29.730000","27.05","0.0","0.000000","None","27.050000"
"547433769","725487706781","","PayerLineItem","6800000398659306721","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","US-Requests-Tier1","","2183134946","$0.0075 per 10,000 HTTP Requests","2020/08/01 00:00:00","2020/08/31 23:59:59","497501.00000000","","USD","0.370000","0.34","0.0","0.000000","None","0.340000"
"547433769","725487706781","","PayerLineItem","6800000398659306722","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","CAN1-EUW2-AWS-Out-Bytes","","2057326235","$0.02 per GB - Canada (Central) data transfer to EU (London)","2020/08/01 00:00:00","2020/08/31 23:59:59","1.04075168","","USD","0.020000","0.02","0.0","0.000000","None","0.020000"
"547433769","725487706781","","PayerLineItem","6800000398659306723","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","USE2-Requests-Tier1","","2003672256","First 1,000,000 Amazon SQS Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","703.00000000","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306724","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","USW2-DataEventsRecorded","","2072579757","0.000001 per data event recorded in US West (Oregon) region","2020/08/01 00:00:00","2020/08/31 23:59:59","164471.00000000","","USD","0.160000","0.15","0.0","0.000000","None","0.150000"
"547433769","725487706781","","PayerLineItem","6800000398659306725","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSCloudTrail","AWS CloudTrail","Amazon Web Services, Inc.","EUW3-PaidEventsRecorded","","2072579721","0.00002 per paid event recorded in EU (Paris) region","2020/08/01 00:00:00","2020/08/31 23:59:59","57357.00000000","","USD","1.150000","1.05","0.0","0.000000","None","1.050000"
"547433769","725487706781","","PayerLineItem","6800000398659306726","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudWatch","AmazonCloudWatch","Amazon Web Services, Inc.","APS2-CW:Requests","","2113928724","$0.01 per 1,000 requests","2020/08/01 00:00:00","2020/08/31 23:59:59","1013416.00000000","","USD","10.130000","9.22","0.0","0.000000","None","9.220000"
"547433769","725487706781","","PayerLineItem","6800000398659306727","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-SpotUsage:m5.xlarge","RunInstances:SV004","2180376262","m5.xlarge Linux/UNIX Spot Instance-hour in Asia Pacific (Singapore) in VPC Zone #4","2020/08/01 00:00:00","2020/08/31 23:59:59","640.676667","","USD","52.630000","47.89","0.0","0.000000","None","47.890000"
"547433769","725487706781","","PayerLineItem","6800000398659306728","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","SpotUsage:c3.large","RunInstances:SV012","2180436471","c3.large Linux/UNIX Spot Instance-hour in US East (Virginia) in VPC Zone #12","2020/08/01 00:00:00","2020/08/31 23:59:59","1292.648333","","USD","38.000000","34.58","0.0","0.000000","None","34.580000"
"547433769","725487706781","","PayerLineItem","6800000398659306729","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonCloudFront","Amazon CloudFront","Amazon Web Services, Inc.","CA-DataTransfer-Out-OBytes","","2183134833","$0.020 per GB - All data transfer out to Origin (Canada)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00005562","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306730","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","BoxUsage:c5.2xlarge","RunInstances","2181715063","$0.34 per On Demand Linux c5.2xlarge Instance Hour","2020/08/01 00:00:00","2020/08/31 23:59:59","9029.19521275","","USD","3069.930000","77.10","0.0","0.000000","None","77.100000"
"547433769","725487706781","","PayerLineItem","6800000398659306731","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSQueueService","Amazon Simple Queue Service","Amazon Web Services, Inc.","SAE1-Requests-Tier1","","2003672250","First 1,000,000 Amazon SQS Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","704.00000000","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306732","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS1-APS2-AWS-In-Bytes","","2057319558","$0.00 per GB - Asia Pacific (Singapore) data transfer from Asia Pacific (Sydney)","2020/08/01 00:00:00","2020/08/31 23:59:59","88.92362338","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306733","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSGlue","AWS Glue","Amazon Web Services, Inc.","APS3-Catalog-Storage","Storage","599148470","$0 for AWS Glue Data Catalog storage under the free tier","2020/08/01 00:00:00","2020/08/31 23:59:59","1.99999848","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306734","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","EUW2-DataTransfer-Out-Bytes","","2057324797","$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier","2020/08/01 00:00:00","2020/08/31 23:59:59","105.48113779","","USD","9.490000","8.64","0.0","0.000000","None","8.640000"
"547433769","725487706781","","PayerLineItem","6800000398659306735","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","awskms","AWS Key Management Service","Amazon Web Services, Inc.","us-west-2-KMS-Requests","","1698969029","$0.00 per request - Monthly Global Free Tier for KMS requests","2020/08/01 00:00:00","2020/08/31 23:59:59","616.00000000","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306736","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","USW1-EBSOptimized:c5d.large","Hourly","2181570187","$0.00 for 525 Mbps per c5d.large instance-hour (or partial hour)","2020/08/01 00:00:00","2020/08/31 23:59:59","5952.00000000","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306737","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE2-APS3-AWS-In-Bytes","","2057326516","$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Mumbai)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00111205","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306738","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","APS2-USE1-AWS-In-Bytes","","2057319343","$0.00 per GB - Asia Pacific (Sydney) data transfer from US East (Northern Virginia)","2020/08/01 00:00:00","2020/08/31 23:59:59","3628.77919429","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306739","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonElastiCache","Amazon ElastiCache","Amazon Web Services, Inc.","NodeUsage:cache.r3.2xlarge","CreateCacheCluster:0002","1697101012","$0.91 per Enhanced High Memory 2xLarge Cache node-hour (or partial hour) running Redis","2020/08/01 00:00:00","2020/08/31 23:59:59","1488.00000000","","USD","1354.080000","1232.21","0.0","0.000000","None","1232.210000"
"547433769","725487706781","","PayerLineItem","6800000398659306740","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-CAN1-AWS-Out-Bytes","","2057326276","$0.02 per GB - US East (Northern Virginia) data transfer to Canada (Central)","2020/08/01 00:00:00","2020/08/31 23:59:59","57.75600487","","USD","1.160000","1.06","0.0","0.000000","None","1.060000"
"547433769","725487706781","","PayerLineItem","6800000398659306741","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","APS1-EBS:VolumeP-IOPS.piops","","2181515140","$0.072 per IOPS-month provisioned - Asia Pacific (Singapore)","2020/08/01 00:00:00","2020/08/31 23:59:59","12900.00000184","","USD","928.800000","845.21","0.0","0.000000","None","845.210000"
"547433769","725487706781","","PayerLineItem","6800000398659306742","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSELB","Elastic Load Balancing","Amazon Web Services, Inc.","USW2-DataProcessing-Bytes","LoadBalancing","1764004189","$0.008 per GB Data Processed by the LoadBalancer","2020/08/01 00:00:00","2020/08/31 23:59:59","2161.27427279","","USD","17.290000","15.73","0.0","0.000000","None","15.730000"
"547433769","725487706781","","PayerLineItem","6800000398659306743","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonWorkSpaces","Amazon WorkSpaces","Amazon Web Services, Inc.","USW2-AW-HW-1-AutoStop-User","","2144541980","$9.75 per month per USW2 Region Standard WorkSpace (Infrastructure) - AutoStop","2020/08/01 00:00:00","2020/08/31 23:59:59","1.00000000","","USD","9.750000","8.87","0.0","0.000000","None","8.870000"
"547433769","725487706781","","PayerLineItem","6800000398659306744","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonSNS","Amazon Simple Notification Service","Amazon Web Services, Inc.","APS3-Requests-Tier1","","2094013391","First 1,000,000 Amazon SNS API Requests per month are free","2020/08/01 00:00:00","2020/08/31 23:59:59","1017.00000000","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
"547433769","725487706781","","PayerLineItem","6800000398659306745","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AmazonEC2","Amazon Elastic Compute Cloud","Amazon Web Services, Inc.","EUW2-ElasticIP:IdleAddress","","2181600853","$0.005 per Elastic IP address not attached to a running instance per hour (prorated)","2020/08/01 00:00:00","2020/08/31 23:59:59","2231.00000000","","USD","11.160000","10.16","0.0","0.000000","None","10.160000"
"547433769","725487706781","","PayerLineItem","6800000398659306746","2020/08/01 00:00:00","2020/08/31 23:59:59","2020/09/03 06:14:28","Prashant Kumar","","","","AWSDataTransfer","AWS Data Transfer","Amazon Web Services, Inc.","USE1-UGW1-AWS-In-Bytes","","2057326402","$0.00 per GB - US East (Northern Virginia) data transfer from AWS GovCloud (US)","2020/08/01 00:00:00","2020/08/31 23:59:59","0.00112618","","USD","0.000000","0.00","0.0","0.000000","None","0.000000"
